w_mse_2m_temperature_1_hours,w_mse,w_rmse_2m_temperature_1_hours,w_rmse,acc_2m_temperature_1_hours,acc,hours
0.4511404037475586,0.4511404037475586,14.397025108337402,14.397025108337402,0.22764524817466736,0.22764524817466736,51
0.44886431097984314,0.44886431097984314,14.360662460327148,14.360662460327148,0.20672763884067535,0.20672763884067535,52
0.4763174057006836,0.4763174057006836,14.793302536010742,14.793302536010742,0.11802957206964493,0.11802957206964493,53
0.36308929324150085,0.36308929324150085,12.915868759155273,12.915868759155273,0.1718372404575348,0.1718372404575348,54
0.5328986644744873,0.5328986644744873,15.647293090820312,15.647293090820312,0.17561325430870056,0.17561325430870056,55
0.45881402492523193,0.45881402492523193,14.518950462341309,14.518950462341309,0.2085241973400116,0.2085241973400116,56
0.5665698051452637,0.5665698051452637,16.134057998657227,16.134057998657227,0.13310472667217255,0.13310472667217255,57
0.5037643909454346,0.5037643909454346,15.213554382324219,15.213554382324219,0.1672007143497467,0.1672007143497467,58
0.4584457576274872,0.4584457576274872,14.513123512268066,14.513123512268066,0.19816799461841583,0.19816799461841583,59
0.3646584451198578,0.3646584451198578,12.943747520446777,12.943747520446777,0.20230457186698914,0.20230457186698914,60
0.5185686945915222,0.5185686945915222,15.435476303100586,15.435476303100586,0.12160734087228775,0.12160734087228775,61
0.5137661695480347,0.5137661695480347,15.363836288452148,15.363836288452148,0.1279609501361847,0.1279609501361847,62
0.48369020223617554,0.48369020223617554,14.907353401184082,14.907353401184082,0.20231209695339203,0.20231209695339203,63
0.4639129340648651,0.4639129340648651,14.599405288696289,14.599405288696289,0.2291010022163391,0.2291010022163391,64
0.336345911026001,0.336345911026001,12.431111335754395,12.431111335754395,0.18525035679340363,0.18525035679340363,65
0.4977013170719147,0.4977013170719147,15.121726036071777,15.121726036071777,0.10127034783363342,0.10127034783363342,66
0.4806022346019745,0.4806022346019745,14.859692573547363,14.859692573547363,0.1673087179660797,0.1673087179660797,67
0.3490109443664551,0.3490109443664551,12.662995338439941,12.662995338439941,0.3255728781223297,0.3255728781223297,68
0.48663562536239624,0.48663562536239624,14.95267391204834,14.95267391204834,0.13669486343860626,0.13669486343860626,69
0.3274691104888916,0.3274691104888916,12.265975952148438,12.265975952148438,0.2057209610939026,0.2057209610939026,70
0.5089090466499329,0.5089090466499329,15.291038513183594,15.291038513183594,0.08390645682811737,0.08390645682811737,71
0.5107536315917969,0.5107536315917969,15.318727493286133,15.318727493286133,0.1887018382549286,0.1887018382549286,72
0.635789692401886,0.635789692401886,17.091243743896484,17.091243743896484,0.2564444839954376,0.2564444839954376,73
0.5156267285346985,0.5156267285346985,15.391629219055176,15.391629219055176,0.0995345264673233,0.0995345264673233,74
0.47570332884788513,0.47570332884788513,14.783761978149414,14.783761978149414,0.19440817832946777,0.19440817832946777,75
0.5044084787368774,0.5044084787368774,15.223275184631348,15.223275184631348,0.15547378361225128,0.15547378361225128,76
0.40449631214141846,0.40449631214141846,13.632458686828613,13.632458686828613,0.09687566757202148,0.09687566757202148,77
0.4806562662124634,0.4806562662124634,14.860527992248535,14.860527992248535,0.14138050377368927,0.14138050377368927,78
0.4890306293964386,0.4890306293964386,14.989423751831055,14.989423751831055,0.18363606929779053,0.18363606929779053,79
0.46424511075019836,0.46424511075019836,14.604629516601562,14.604629516601562,0.17431224882602692,0.17431224882602692,80
0.49210381507873535,0.49210381507873535,15.03644847869873,15.03644847869873,0.20563259720802307,0.20563259720802307,81
0.49040013551712036,0.49040013551712036,15.010397911071777,15.010397911071777,0.07959312945604324,0.07959312945604324,82
0.5971023440361023,0.5971023440361023,16.563087463378906,16.563087463378906,0.31702721118927,0.31702721118927,83
0.4726327061653137,0.4726327061653137,14.73597240447998,14.73597240447998,0.17828349769115448,0.17828349769115448,84
0.4709209203720093,0.4709209203720093,14.709261894226074,14.709261894226074,0.10709232836961746,0.10709232836961746,85
0.47455930709838867,0.47455930709838867,14.765975952148438,14.765975952148438,0.09950587898492813,0.09950587898492813,86
0.524750292301178,0.524750292301178,15.527203559875488,15.527203559875488,0.15315252542495728,0.15315252542495728,87
0.541772723197937,0.541772723197937,15.77703857421875,15.77703857421875,0.17441675066947937,0.17441675066947937,88
0.6097478866577148,0.6097478866577148,16.73755645751953,16.73755645751953,0.27053290605545044,0.27053290605545044,89
0.524534285068512,0.524534285068512,15.524008750915527,15.524008750915527,0.07307834923267365,0.07307834923267365,90
0.44749465584754944,0.44749465584754944,14.338733673095703,14.338733673095703,0.05132744088768959,0.05132744088768959,91
0.5520174503326416,0.5520174503326416,15.925509452819824,15.925509452819824,0.27803370356559753,0.27803370356559753,92
0.5179571509361267,0.5179571509361267,15.426371574401855,15.426371574401855,0.05309230089187622,0.05309230089187622,93
0.5448108911514282,0.5448108911514282,15.82121467590332,15.82121467590332,0.05584551393985748,0.05584551393985748,94
0.523534893989563,0.523534893989563,15.509211540222168,15.509211540222168,0.07850044220685959,0.07850044220685959,95
0.48174309730529785,0.48174309730529785,14.877318382263184,14.877318382263184,0.10572931915521622,0.10572931915521622,96
0.5159843564033508,0.5159843564033508,15.396966934204102,15.396966934204102,0.061631329357624054,0.061631329357624054,97
0.5156291723251343,0.5156291723251343,15.391667366027832,15.391667366027832,0.11323368549346924,0.11323368549346924,98
0.5244693756103516,0.5244693756103516,15.523048400878906,15.523048400878906,0.12065034359693527,0.12065034359693527,99
0.5260180830955505,0.5260180830955505,15.54594898223877,15.54594898223877,0.11197225004434586,0.11197225004434586,100
0.5185019969940186,0.5185019969940186,15.434484481811523,15.434484481811523,0.06827084720134735,0.06827084720134735,101
0.5043781995773315,0.5043781995773315,15.222817420959473,15.222817420959473,0.11327768117189407,0.11327768117189407,102
0.3932608962059021,0.3932608962059021,13.441797256469727,13.441797256469727,0.0825624018907547,0.0825624018907547,103
0.4750898480415344,0.4750898480415344,14.774227142333984,14.774227142333984,0.1425919532775879,0.1425919532775879,104
0.6288484334945679,0.6288484334945679,16.997692108154297,16.997692108154297,0.20133306086063385,0.20133306086063385,105
0.5160859823226929,0.5160859823226929,15.398482322692871,15.398482322692871,0.0993277058005333,0.0993277058005333,106
0.34454047679901123,0.34454047679901123,12.581633567810059,12.581633567810059,0.1542167067527771,0.1542167067527771,107
0.39112797379493713,0.39112797379493713,13.405292510986328,13.405292510986328,0.13798768818378448,0.13798768818378448,108
0.5577518343925476,0.5577518343925476,16.008010864257812,16.008010864257812,0.06576712429523468,0.06576712429523468,109
0.5290957093238831,0.5290957093238831,15.591361999511719,15.591361999511719,0.07117778062820435,0.07117778062820435,110
0.5416135787963867,0.5416135787963867,15.774720191955566,15.774720191955566,0.1138901636004448,0.1138901636004448,111
0.47371920943260193,0.47371920943260193,14.752901077270508,14.752901077270508,0.04956333711743355,0.04956333711743355,112
0.48890504240989685,0.48890504240989685,14.98749828338623,14.98749828338623,0.012974981218576431,0.012974981218576431,113
0.5505832433700562,0.5505832433700562,15.904806137084961,15.904806137084961,0.11165597289800644,0.11165597289800644,114
0.4251341223716736,0.4251341223716736,13.97590446472168,13.97590446472168,0.19136767089366913,0.19136767089366913,115
0.5409254431724548,0.5409254431724548,15.76469612121582,15.76469612121582,0.09330885857343674,0.09330885857343674,116
0.5888827443122864,0.5888827443122864,16.44869041442871,16.44869041442871,0.06662026792764664,0.06662026792764664,117
0.6018016934394836,0.6018016934394836,16.628135681152344,16.628135681152344,0.0727403461933136,0.0727403461933136,118
0.4781370759010315,0.4781370759010315,14.821533203125,14.821533203125,0.14713889360427856,0.14713889360427856,119
0.43736550211906433,0.43736550211906433,14.175525665283203,14.175525665283203,0.12818361818790436,0.12818361818790436,120
0.5460435152053833,0.5460435152053833,15.839101791381836,15.839101791381836,0.06174038350582123,0.06174038350582123,121
0.5454291105270386,0.5454291105270386,15.830187797546387,15.830187797546387,0.03421802073717117,0.03421802073717117,122
0.5216941833496094,0.5216941833496094,15.48192310333252,15.48192310333252,0.07669951766729355,0.07669951766729355,123
0.5099807381629944,0.5099807381629944,15.307130813598633,15.307130813598633,0.1416010558605194,0.1416010558605194,124
0.5750487446784973,0.5750487446784973,16.254335403442383,16.254335403442383,0.047076113522052765,0.047076113522052765,125
0.5610188841819763,0.5610188841819763,16.054828643798828,16.054828643798828,0.04015832766890526,0.04015832766890526,126
0.6242436170578003,0.6242436170578003,16.935340881347656,16.935340881347656,0.19573284685611725,0.19573284685611725,127
0.4284846782684326,0.4284846782684326,14.030868530273438,14.030868530273438,0.03430717810988426,0.03430717810988426,128
0.5506225824356079,0.5506225824356079,15.905374526977539,15.905374526977539,0.028595827519893646,0.028595827519893646,129
0.5022311806678772,0.5022311806678772,15.190383911132812,15.190383911132812,0.06595005840063095,0.06595005840063095,130
0.525580644607544,0.525580644607544,15.539483070373535,15.539483070373535,0.0767139196395874,0.0767139196395874,131
0.5423679351806641,0.5423679351806641,15.785700798034668,15.785700798034668,0.07124076783657074,0.07124076783657074,132
0.4993443787097931,0.4993443787097931,15.1466646194458,15.1466646194458,0.09788763523101807,0.09788763523101807,133
0.5625377893447876,0.5625377893447876,16.07654571533203,16.07654571533203,0.037453364580869675,0.037453364580869675,134
0.56086266040802,0.56086266040802,16.052595138549805,16.052595138549805,0.06359254568815231,0.06359254568815231,135
0.5324369072914124,0.5324369072914124,15.640511512756348,15.640511512756348,0.0758468508720398,0.0758468508720398,136
0.5207043886184692,0.5207043886184692,15.467228889465332,15.467228889465332,0.02610420621931553,0.02610420621931553,137
0.23058441281318665,0.23058441281318665,10.29276180267334,10.29276180267334,0.2759852409362793,0.2759852409362793,138
0.5527471303939819,0.5527471303939819,15.936030387878418,15.936030387878418,0.10499759018421173,0.10499759018421173,139
0.5051942467689514,0.5051942467689514,15.235127449035645,15.235127449035645,0.14432881772518158,0.14432881772518158,140
0.6018228530883789,0.6018228530883789,16.628429412841797,16.628429412841797,0.07894530147314072,0.07894530147314072,141
0.43756288290023804,0.43756288290023804,14.178723335266113,14.178723335266113,0.051497213542461395,0.051497213542461395,142
0.49932557344436646,0.49932557344436646,15.146378517150879,15.146378517150879,0.10279705375432968,0.10279705375432968,143
0.5574052929878235,0.5574052929878235,16.00303840637207,16.00303840637207,0.15707120299339294,0.15707120299339294,144
0.6126092076301575,0.6126092076301575,16.77678108215332,16.77678108215332,0.07061542570590973,0.07061542570590973,145
0.8470775485038757,0.8470775485038757,19.727792739868164,19.727792739868164,0.058367665857076645,0.058367665857076645,146
0.46222835779190063,0.46222835779190063,14.572874069213867,14.572874069213867,0.1324189454317093,0.1324189454317093,147
0.5675845146179199,0.5675845146179199,16.148500442504883,16.148500442504883,0.10534773021936417,0.10534773021936417,148
0.46151140332221985,0.46151140332221985,14.561567306518555,14.561567306518555,0.11328868567943573,0.11328868567943573,149
0.6354404091835022,0.6354404091835022,17.086549758911133,17.086549758911133,0.0729752779006958,0.0729752779006958,150
0.4644503891468048,0.4644503891468048,14.607857704162598,14.607857704162598,0.17889872193336487,0.17889872193336487,151
0.44657549262046814,0.44657549262046814,14.324000358581543,14.324000358581543,0.10775300115346909,0.10775300115346909,152
0.5525931119918823,0.5525931119918823,15.933810234069824,15.933810234069824,0.06591483950614929,0.06591483950614929,153
0.6009635925292969,0.6009635925292969,16.616554260253906,16.616554260253906,0.06723327189683914,0.06723327189683914,154
0.5676543116569519,0.5676543116569519,16.149492263793945,16.149492263793945,0.13700227439403534,0.13700227439403534,155
0.5594423413276672,0.5594423413276672,16.03225326538086,16.03225326538086,0.13870243728160858,0.13870243728160858,156
0.4238467812538147,0.4238467812538147,13.954728126525879,13.954728126525879,0.13482651114463806,0.13482651114463806,157
0.4862978160381317,0.4862978160381317,14.94748306274414,14.94748306274414,0.023581625893712044,0.023581625893712044,158
0.4931773245334625,0.4931773245334625,15.052839279174805,15.052839279174805,0.09801188856363297,0.09801188856363297,159
0.6052851676940918,0.6052851676940918,16.676193237304688,16.676193237304688,0.11888658255338669,0.11888658255338669,160
0.6780792474746704,0.6780792474746704,17.65050506591797,17.65050506591797,0.19036735594272614,0.19036735594272614,161
0.5874303579330444,0.5874303579330444,16.42839241027832,16.42839241027832,0.04873688519001007,0.04873688519001007,162
0.551982045173645,0.551982045173645,15.924997329711914,15.924997329711914,0.09591510146856308,0.09591510146856308,163
0.35654085874557495,0.35654085874557495,12.798869132995605,12.798869132995605,0.22900772094726562,0.22900772094726562,164
0.5932996869087219,0.5932996869087219,16.51026153564453,16.51026153564453,-0.007749896962195635,-0.007749896962195635,165
0.5761785507202148,0.5761785507202148,16.270294189453125,16.270294189453125,0.02751024253666401,0.02751024253666401,166
0.582241952419281,0.582241952419281,16.355682373046875,16.355682373046875,0.028954176232218742,0.028954176232218742,167
0.3616539537906647,0.3616539537906647,12.890315055847168,12.890315055847168,0.06822121143341064,0.06822121143341064,168
0.5366851091384888,0.5366851091384888,15.702784538269043,15.702784538269043,0.058409303426742554,0.058409303426742554,169
0.4592542052268982,0.4592542052268982,14.525915145874023,14.525915145874023,0.09429905563592911,0.09429905563592911,170
0.6763883829116821,0.6763883829116821,17.62848472595215,17.62848472595215,0.07325142621994019,0.07325142621994019,171
0.5097220540046692,0.5097220540046692,15.30324935913086,15.30324935913086,0.08812061697244644,0.08812061697244644,172
0.5687159299850464,0.5687159299850464,16.16458511352539,16.16458511352539,0.052611034363508224,0.052611034363508224,173
0.5124733448028564,0.5124733448028564,15.344493865966797,15.344493865966797,0.06095140054821968,0.06095140054821968,174
0.5508230328559875,0.5508230328559875,15.908270835876465,15.908270835876465,0.08943413943052292,0.08943413943052292,175
0.5308901071548462,0.5308901071548462,15.617777824401855,15.617777824401855,0.11182032525539398,0.11182032525539398,176
0.4663523733615875,0.4663523733615875,14.637739181518555,14.637739181518555,0.032385971397161484,0.032385971397161484,177
0.5768641829490662,0.5768641829490662,16.27997398376465,16.27997398376465,0.0780736654996872,0.0780736654996872,178
0.5096413493156433,0.5096413493156433,15.30203628540039,15.30203628540039,0.08757802844047546,0.08757802844047546,179
0.6078901290893555,0.6078901290893555,16.712039947509766,16.712039947509766,0.33047598600387573,0.33047598600387573,180
0.5573439002037048,0.5573439002037048,16.00215721130371,16.00215721130371,0.009924383834004402,0.009924383834004402,181
0.4263761043548584,0.4263761043548584,13.99630355834961,13.99630355834961,0.11819781363010406,0.11819781363010406,182
0.5776651501655579,0.5776651501655579,16.29127311706543,16.29127311706543,0.11707349121570587,0.11707349121570587,183
0.5280361175537109,0.5280361175537109,15.575740814208984,15.575740814208984,0.09224879741668701,0.09224879741668701,184
0.6102989912033081,0.6102989912033081,16.7451171875,16.7451171875,0.03173595294356346,0.03173595294356346,185
0.6216551065444946,0.6216551065444946,16.900192260742188,16.900192260742188,0.05184965580701828,0.05184965580701828,186
0.3745582103729248,0.3745582103729248,13.118269920349121,13.118269920349121,0.040067169815301895,0.040067169815301895,187
0.608844518661499,0.608844518661499,16.72515296936035,16.72515296936035,0.2054622620344162,0.2054622620344162,188
0.6413683891296387,0.6413683891296387,17.16606330871582,17.16606330871582,-0.012037680484354496,-0.012037680484354496,189
0.5867919325828552,0.5867919325828552,16.419464111328125,16.419464111328125,0.01700369454920292,0.01700369454920292,190
0.5117045044898987,0.5117045044898987,15.332979202270508,15.332979202270508,0.06311638653278351,0.06311638653278351,191
0.4969426691532135,0.4969426691532135,15.11019515991211,15.11019515991211,0.08646654337644577,0.08646654337644577,192
0.42617911100387573,0.42617911100387573,13.99306869506836,13.99306869506836,0.08168811351060867,0.08168811351060867,193
0.5770468711853027,0.5770468711853027,16.282550811767578,16.282550811767578,-0.011285310611128807,-0.011285310611128807,194
0.5117315649986267,0.5117315649986267,15.333383560180664,15.333383560180664,0.0831529051065445,0.0831529051065445,195
0.5217047333717346,0.5217047333717346,15.482080459594727,15.482080459594727,0.2633441686630249,0.2633441686630249,196
0.5835956335067749,0.5835956335067749,16.374683380126953,16.374683380126953,-0.014280878938734531,-0.014280878938734531,197
0.5524587035179138,0.5524587035179138,15.931873321533203,15.931873321533203,-0.029400542378425598,-0.029400542378425598,198
0.33123964071273804,0.33123964071273804,12.336389541625977,12.336389541625977,0.06375254690647125,0.06375254690647125,199
0.5589393377304077,0.5589393377304077,16.02504539489746,16.02504539489746,0.22332863509655,0.22332863509655,200
0.5459808111190796,0.5459808111190796,15.838191986083984,15.838191986083984,-0.001204420463182032,-0.001204420463182032,201
0.5048211216926575,0.5048211216926575,15.229500770568848,15.229500770568848,0.02878132089972496,0.02878132089972496,202
0.5200280547142029,0.5200280547142029,15.457180976867676,15.457180976867676,0.18898159265518188,0.18898159265518188,203
0.6224310398101807,0.6224310398101807,16.910737991333008,16.910737991333008,0.1505134254693985,0.1505134254693985,204
0.5852722525596619,0.5852722525596619,16.3981876373291,16.3981876373291,-0.05311710387468338,-0.05311710387468338,205
0.36781638860702515,0.36781638860702515,12.999672889709473,12.999672889709473,-0.05974753201007843,-0.05974753201007843,206
0.58656245470047,0.58656245470047,16.41625213623047,16.41625213623047,-0.02657436579465866,-0.02657436579465866,207
0.5652657747268677,0.5652657747268677,16.115480422973633,16.115480422973633,0.01481049507856369,0.01481049507856369,208
0.4982846677303314,0.4982846677303314,15.130582809448242,15.130582809448242,-0.13018101453781128,-0.13018101453781128,209
0.8281481862068176,0.8281481862068176,19.506120681762695,19.506120681762695,0.018888073042035103,0.018888073042035103,210
0.5873876810073853,0.5873876810073853,16.427797317504883,16.427797317504883,-0.02000168338418007,-0.02000168338418007,211
0.41185763478279114,0.41185763478279114,13.755946159362793,13.755946159362793,0.03778315335512161,0.03778315335512161,212
0.4646415114402771,0.4646415114402771,14.61086368560791,14.61086368560791,-0.03563303127884865,-0.03563303127884865,213
0.5906615257263184,0.5906615257263184,16.473514556884766,16.473514556884766,-0.1214829608798027,-0.1214829608798027,214
0.7598491907119751,0.7598491907119751,18.684463500976562,18.684463500976562,0.05898994579911232,0.05898994579911232,215
0.5923932790756226,0.5923932790756226,16.497644424438477,16.497644424438477,-0.024462778121232986,-0.024462778121232986,216
0.7031471729278564,0.7031471729278564,17.973804473876953,17.973804473876953,-0.13606958091259003,-0.13606958091259003,217
0.6583012938499451,0.6583012938499451,17.391189575195312,17.391189575195312,-0.0918038859963417,-0.0918038859963417,218
0.6182344555854797,0.6182344555854797,16.8536319732666,16.8536319732666,-0.062050167471170425,-0.062050167471170425,219
0.5966106653213501,0.5966106653213501,16.5562686920166,16.5562686920166,-0.029175981879234314,-0.029175981879234314,220
0.5961229205131531,0.5961229205131531,16.549497604370117,16.549497604370117,-0.12983816862106323,-0.12983816862106323,221
0.5764731168746948,0.5764731168746948,16.274456024169922,16.274456024169922,-0.1340983510017395,-0.1340983510017395,222
0.6191970109939575,0.6191970109939575,16.86674690246582,16.86674690246582,-0.098020538687706,-0.098020538687706,223
0.5640543103218079,0.5640543103218079,16.098201751708984,16.098201751708984,-0.04169144108891487,-0.04169144108891487,224
0.6411836743354797,0.6411836743354797,17.163589477539062,17.163589477539062,-0.09916072338819504,-0.09916072338819504,225
0.6646152138710022,0.6646152138710022,17.47439193725586,17.47439193725586,-0.1580224335193634,-0.1580224335193634,226
0.5589507222175598,0.5589507222175598,16.02520751953125,16.02520751953125,-0.06938936561346054,-0.06938936561346054,227
0.6829017400741577,0.6829017400741577,17.713157653808594,17.713157653808594,-0.059403207153081894,-0.059403207153081894,228
0.5195533633232117,0.5195533633232117,15.450124740600586,15.450124740600586,-0.15991713106632233,-0.15991713106632233,229
0.5593168139457703,0.5593168139457703,16.030454635620117,16.030454635620117,-0.10210336744785309,-0.10210336744785309,230
0.5039478540420532,0.5039478540420532,15.21632194519043,15.21632194519043,-0.1259939968585968,-0.1259939968585968,231
0.6228624582290649,0.6228624582290649,16.916597366333008,16.916597366333008,-0.06303431838750839,-0.06303431838750839,232
0.6000048518180847,0.6000048518180847,16.603294372558594,16.603294372558594,-0.16428020596504211,-0.16428020596504211,233
0.5785285830497742,0.5785285830497742,16.303442001342773,16.303442001342773,-0.18144740164279938,-0.18144740164279938,234
0.6599856019020081,0.6599856019020081,17.413423538208008,17.413423538208008,-0.012424272485077381,-0.012424272485077381,235
0.5746129751205444,0.5746129751205444,16.2481746673584,16.2481746673584,-0.11020536720752716,-0.11020536720752716,236
0.6477439403533936,0.6477439403533936,17.251169204711914,17.251169204711914,-0.13042892515659332,-0.13042892515659332,237
0.7194194793701172,0.7194194793701172,18.180593490600586,18.180593490600586,-0.1632407158613205,-0.1632407158613205,238
0.6165347695350647,0.6165347695350647,16.830448150634766,16.830448150634766,-0.10945634543895721,-0.10945634543895721,239
0.5988717079162598,0.5988717079162598,16.587610244750977,16.587610244750977,-0.07397474348545074,-0.07397474348545074,240
0.667221188545227,0.667221188545227,17.508615493774414,17.508615493774414,-0.18737533688545227,-0.18737533688545227,241
0.5018707513809204,0.5018707513809204,15.184931755065918,15.184931755065918,-0.1706140637397766,-0.1706140637397766,242
0.6407071352005005,0.6407071352005005,17.157209396362305,17.157209396362305,-0.09804987162351608,-0.09804987162351608,243
0.47485899925231934,0.47485899925231934,14.770636558532715,14.770636558532715,-0.11223431676626205,-0.11223431676626205,244
0.6939688920974731,0.6939688920974731,17.85611343383789,17.85611343383789,-0.16119317710399628,-0.16119317710399628,245
0.5081266760826111,0.5081266760826111,15.279281616210938,15.279281616210938,-0.15704895555973053,-0.15704895555973053,246
0.6294422149658203,0.6294422149658203,17.005714416503906,17.005714416503906,-0.11469428241252899,-0.11469428241252899,247
0.5872625708580017,0.5872625708580017,16.42604637145996,16.42604637145996,-0.022110503166913986,-0.022110503166913986,248
0.5027006268501282,0.5027006268501282,15.197480201721191,15.197480201721191,-0.14939390122890472,-0.14939390122890472,249
0.5257186889648438,0.5257186889648438,15.541523933410645,15.541523933410645,-0.07149089872837067,-0.07149089872837067,250
0.6628562808036804,0.6628562808036804,17.451251983642578,17.451251983642578,-0.10207577049732208,-0.10207577049732208,251
0.4990427792072296,0.4990427792072296,15.142088890075684,15.142088890075684,-0.06289170682430267,-0.06289170682430267,252
0.6584920287132263,0.6584920287132263,17.393707275390625,17.393707275390625,-0.14177370071411133,-0.14177370071411133,253
0.6868197917938232,0.6868197917938232,17.763900756835938,17.763900756835938,-0.15083394944667816,-0.15083394944667816,254
0.6667113304138184,0.6667113304138184,17.501924514770508,17.501924514770508,-0.07448335736989975,-0.07448335736989975,255
